order_item_id,order_id,product_id,quantity,unit_price,discount,cost_price,gross_sales,discount_amount,revenue,cost,profit,profit_margin
OI000772,O00302,P046,3,6490.81,0,3763.21,19472.43,0,19472.43,11289.63,8182.8,0.420224903
OI002115,O00834,P046,3,6490.81,0,3763.21,19472.43,0,19472.43,11289.63,8182.8,0.420224903
OI004823,O01930,P046,3,6490.81,0,3763.21,19472.43,0,19472.43,11289.63,8182.8,0.420224903
OI002532,O01002,P057,4,3618.93,0.1,1211.45,14475.72,1447.572,13028.148,4845.8,8182.348,0.628051508
OI003679,O01468,P057,4,3618.93,0.1,1211.45,14475.72,1447.572,13028.148,4845.8,8182.348,0.628051508
OI004742,O01899,P057,4,3618.93,0.1,1211.45,14475.72,1447.572,13028.148,4845.8,8182.348,0.628051508
OI004766,O01908,P057,4,3618.93,0.1,1211.45,14475.72,1447.572,13028.148,4845.8,8182.348,0.628051508
OI005223,O02078,P057,4,3618.93,0.1,1211.45,14475.72,1447.572,13028.148,4845.8,8182.348,0.628051508
OI000879,O00345,P052,4,5599.03,0.05,3277.37,22396.12,1119.806,21276.314,13109.48,8166.834,0.383846281
OI001344,O00525,P052,4,5599.03,0.05,3277.37,22396.12,1119.806,21276.314,13109.48,8166.834,0.383846281
OI002033,O00801,P052,4,5599.03,0.05,3277.37,22396.12,1119.806,21276.314,13109.48,8166.834,0.383846281
OI004589,O01841,P052,4,5599.03,0.05,3277.37,22396.12,1119.806,21276.314,13109.48,8166.834,0.383846281
OI005202,O02068,P052,4,5599.03,0.05,3277.37,22396.12,1119.806,21276.314,13109.48,8166.834,0.383846281
OI004366,O01748,P024,3,6203.92,0.05,3183.57,18611.76,930.588,17681.172,9550.71,8130.462,0.459837278
OI000283,O00112,P018,4,3329.63,0.05,1132.23,13318.52,665.926,12652.594,4528.92,8123.674,0.642056008
OI000296,O00117,P018,4,3329.63,0.05,1132.23,13318.52,665.926,12652.594,4528.92,8123.674,0.642056008
OI001272,O00497,P018,4,3329.63,0.05,1132.23,13318.52,665.926,12652.594,4528.92,8123.674,0.642056008
OI005327,O02118,P018,4,3329.63,0.05,1132.23,13318.52,665.926,12652.594,4528.92,8123.674,0.642056008
OI005502,O02190,P018,4,3329.63,0.05,1132.23,13318.52,665.926,12652.594,4528.92,8123.674,0.642056008
OI000701,O00277,P056,3,5689.43,0.15,2138.41,17068.29,2560.2435,14508.0465,6415.23,8092.8165,0.557815727
OI004050,O01619,P056,3,5689.43,0.15,2138.41,17068.29,2560.2435,14508.0465,6415.23,8092.8165,0.557815727
OI004672,O01874,P056,3,5689.43,0.15,2138.41,17068.29,2560.2435,14508.0465,6415.23,8092.8165,0.557815727
OI005530,O02200,P056,3,5689.43,0.15,2138.41,17068.29,2560.2435,14508.0465,6415.23,8092.8165,0.557815727
OI005368,O02134,P012,4,3994.33,0.3,777.41,15977.32,4793.196,11184.124,3109.64,8074.484,0.721959449
OI001170,O00459,P003,4,6285.84,0.15,3329.26,25143.36,3771.504,21371.856,13317.04,8054.816,0.376888933
OI004801,O01921,P003,4,6285.84,0.15,3329.26,25143.36,3771.504,21371.856,13317.04,8054.816,0.376888933
OI002009,O00792,P054,2,5704.38,0.05,1400.37,11408.76,570.438,10838.322,2800.74,8037.582,0.74158915
OI002055,O00812,P054,2,5704.38,0.05,1400.37,11408.76,570.438,10838.322,2800.74,8037.582,0.74158915
OI005098,O02029,P054,2,5704.38,0.05,1400.37,11408.76,570.438,10838.322,2800.74,8037.582,0.74158915
OI005359,O02131,P054,2,5704.38,0.05,1400.37,11408.76,570.438,10838.322,2800.74,8037.582,0.74158915
OI002198,O00865,P066,4,6217.53,0.05,3905.53,24870.12,1243.506,23626.614,15622.12,8004.494,0.338791415
OI002815,O01114,P066,4,6217.53,0.05,3905.53,24870.12,1243.506,23626.614,15622.12,8004.494,0.338791415
OI004137,O01655,P066,4,6217.53,0.05,3905.53,24870.12,1243.506,23626.614,15622.12,8004.494,0.338791415
OI004301,O01718,P066,4,6217.53,0.05,3905.53,24870.12,1243.506,23626.614,15622.12,8004.494,0.338791415
OI001555,O00617,P007,4,3880.55,0.2,1109.38,15522.2,3104.44,12417.76,4437.52,7980.24,0.642647305
OI002810,O01111,P007,4,3880.55,0.2,1109.38,15522.2,3104.44,12417.76,4437.52,7980.24,0.642647305
OI003295,O01312,P007,4,3880.55,0.2,1109.38,15522.2,3104.44,12417.76,4437.52,7980.24,0.642647305
OI004891,O01954,P007,4,3880.55,0.2,1109.38,15522.2,3104.44,12417.76,4437.52,7980.24,0.642647305
OI004348,O01740,P074,3,7323.07,0,4674.57,21969.21,0,21969.21,14023.71,7945.5,0.361665258
OI004777,O01912,P074,3,7323.07,0,4674.57,21969.21,0,21969.21,14023.71,7945.5,0.361665258
OI001680,O00668,P030,2,6724.47,0.1,2090.3,13448.94,1344.894,12104.046,4180.6,7923.446,0.654611359
OI002130,O00840,P030,2,6724.47,0.1,2090.3,13448.94,1344.894,12104.046,4180.6,7923.446,0.654611359
OI002730,O01078,P030,2,6724.47,0.1,2090.3,13448.94,1344.894,12104.046,4180.6,7923.446,0.654611359
OI004209,O01681,P030,2,6724.47,0.1,2090.3,13448.94,1344.894,12104.046,4180.6,7923.446,0.654611359
OI004729,O01893,P030,2,6724.47,0.1,2090.3,13448.94,1344.894,12104.046,4180.6,7923.446,0.654611359
OI001321,O00517,P028,4,6060.07,0.1,3474.32,24240.28,2424.028,21816.252,13897.28,7918.972,0.362984989
OI002879,O01140,P028,4,6060.07,0.1,3474.32,24240.28,2424.028,21816.252,13897.28,7918.972,0.362984989
OI003602,O01435,P028,4,6060.07,0.1,3474.32,24240.28,2424.028,21816.252,13897.28,7918.972,0.362984989
OI000118,O00048,P001,2,5060.04,0.1,594.86,10120.08,1012.008,9108.072,1189.72,7918.352,0.869377405
OI002497,O00988,P001,2,5060.04,0.1,594.86,10120.08,1012.008,9108.072,1189.72,7918.352,0.869377405
OI002969,O01175,P001,2,5060.04,0.1,594.86,10120.08,1012.008,9108.072,1189.72,7918.352,0.869377405
OI004358,O01744,P001,2,5060.04,0.1,594.86,10120.08,1012.008,9108.072,1189.72,7918.352,0.869377405
OI001960,O00773,P012,3,3994.33,0.15,777.41,11982.99,1797.4485,10185.5415,2332.23,7853.3115,0.771025429
OI002777,O01098,P012,3,3994.33,0.15,777.41,11982.99,1797.4485,10185.5415,2332.23,7853.3115,0.771025429
OI004190,O01674,P012,3,3994.33,0.15,777.41,11982.99,1797.4485,10185.5415,2332.23,7853.3115,0.771025429
OI000465,O00182,P030,3,6724.47,0.3,2090.3,20173.41,6052.023,14121.387,6270.9,7850.487,0.55592889
OI002860,O01133,P030,3,6724.47,0.3,2090.3,20173.41,6052.023,14121.387,6270.9,7850.487,0.55592889
OI002897,O01149,P030,3,6724.47,0.3,2090.3,20173.41,6052.023,14121.387,6270.9,7850.487,0.55592889
OI001283,O00501,P067,4,3139.17,0.15,711.17,12556.68,1883.502,10673.178,2844.68,7828.498,0.733473947
OI004813,O01925,P067,4,3139.17,0.15,711.17,12556.68,1883.502,10673.178,2844.68,7828.498,0.733473947
OI000162,O00066,P022,4,5959.11,0.15,3108.79,23836.44,3575.466,20260.974,12435.16,7825.814,0.386250631
OI003186,O01270,P022,4,5959.11,0.15,3108.79,23836.44,3575.466,20260.974,12435.16,7825.814,0.386250631
OI003648,O01456,P022,4,5959.11,0.15,3108.79,23836.44,3575.466,20260.974,12435.16,7825.814,0.386250631
OI004961,O01976,P022,4,5959.11,0.15,3108.79,23836.44,3575.466,20260.974,12435.16,7825.814,0.386250631
OI000930,O00361,P011,3,7495.81,0.2,3389.07,22487.43,4497.486,17989.944,10167.21,7822.734,0.434839264
OI002584,O01022,P011,3,7495.81,0.2,3389.07,22487.43,4497.486,17989.944,10167.21,7822.734,0.434839264
OI004056,O01622,P011,3,7495.81,0.2,3389.07,22487.43,4497.486,17989.944,10167.21,7822.734,0.434839264
OI004163,O01664,P011,3,7495.81,0.2,3389.07,22487.43,4497.486,17989.944,10167.21,7822.734,0.434839264
OI005492,O02186,P011,3,7495.81,0.2,3389.07,22487.43,4497.486,17989.944,10167.21,7822.734,0.434839264
OI000587,O00230,P071,3,3503.29,0,896.72,10509.87,0,10509.87,2690.16,7819.71,0.744034893
OI000060,O00024,P070,2,4988.16,0,1084.07,9976.32,0,9976.32,2168.14,7808.18,0.782671366
OI002166,O00855,P070,2,4988.16,0,1084.07,9976.32,0,9976.32,2168.14,7808.18,0.782671366
OI000881,O00346,P068,2,7430.32,0.2,2041.8,14860.64,2972.128,11888.512,4083.6,7804.912,0.656508737
OI001108,O00433,P068,2,7430.32,0.2,2041.8,14860.64,2972.128,11888.512,4083.6,7804.912,0.656508737
OI002483,O00983,P068,2,7430.32,0.2,2041.8,14860.64,2972.128,11888.512,4083.6,7804.912,0.656508737
OI004551,O01827,P068,2,7430.32,0.2,2041.8,14860.64,2972.128,11888.512,4083.6,7804.912,0.656508737
OI005033,O02005,P068,2,7430.32,0.2,2041.8,14860.64,2972.128,11888.512,4083.6,7804.912,0.656508737
OI005357,O02131,P068,2,7430.32,0.2,2041.8,14860.64,2972.128,11888.512,4083.6,7804.912,0.656508737
OI000789,O00311,P054,3,5704.38,0.3,1400.37,17113.14,5133.942,11979.198,4201.11,7778.088,0.649299561
OI003231,O01285,P028,3,6060.07,0,3474.32,18180.21,0,18180.21,10422.96,7757.25,0.42668649
OI004286,O01710,P028,3,6060.07,0,3474.32,18180.21,0,18180.21,10422.96,7757.25,0.42668649
OI004704,O01884,P028,3,6060.07,0,3474.32,18180.21,0,18180.21,10422.96,7757.25,0.42668649
OI001057,O00412,P014,2,5526.86,0.15,822.47,11053.72,1658.058,9395.662,1644.94,7750.722,0.824925588
OI002982,O01181,P014,2,5526.86,0.15,822.47,11053.72,1658.058,9395.662,1644.94,7750.722,0.824925588
OI003815,O01521,P014,2,5526.86,0.15,822.47,11053.72,1658.058,9395.662,1644.94,7750.722,0.824925588
OI002940,O01167,P007,3,3880.55,0.05,1109.38,11641.65,582.0825,11059.5675,3328.14,7731.4275,0.699071415
OI001402,O00551,P005,3,3320.34,0.15,245.87,9961.02,1494.153,8466.867,737.61,7729.257,0.91288277
OI001928,O00762,P005,3,3320.34,0.15,245.87,9961.02,1494.153,8466.867,737.61,7729.257,0.91288277
OI002898,O01149,P005,3,3320.34,0.15,245.87,9961.02,1494.153,8466.867,737.61,7729.257,0.91288277
OI003595,O01432,P010,2,7442.3,0.3,1346.4,14884.6,4465.38,10419.22,2692.8,7726.42,0.74155455
OI000276,O00108,P074,4,7323.07,0.1,4674.57,29292.28,2929.228,26363.052,18698.28,7664.772,0.290739175
OI002498,O00989,P074,4,7323.07,0.1,4674.57,29292.28,2929.228,26363.052,18698.28,7664.772,0.290739175
OI003958,O01584,P074,4,7323.07,0.1,4674.57,29292.28,2929.228,26363.052,18698.28,7664.772,0.290739175
OI000047,O00019,P022,3,5959.11,0.05,3108.79,17877.33,893.8665,16983.4635,9326.37,7657.0935,0.450855828
OI001597,O00633,P022,3,5959.11,0.05,3108.79,17877.33,893.8665,16983.4635,9326.37,7657.0935,0.450855828
OI002547,O01007,P022,3,5959.11,0.05,3108.79,17877.33,893.8665,16983.4635,9326.37,7657.0935,0.450855828
OI003577,O01423,P022,3,5959.11,0.05,3108.79,17877.33,893.8665,16983.4635,9326.37,7657.0935,0.450855828
OI004423,O01771,P022,3,5959.11,0.05,3108.79,17877.33,893.8665,16983.4635,9326.37,7657.0935,0.450855828
OI001731,O00686,P071,4,3503.29,0.2,896.72,14013.16,2802.632,11210.528,3586.88,7623.648,0.680043616
OI002684,O01060,P071,4,3503.29,0.2,896.72,14013.16,2802.632,11210.528,3586.88,7623.648,0.680043616
OI003340,O01327,P071,4,3503.29,0.2,896.72,14013.16,2802.632,11210.528,3586.88,7623.648,0.680043616
OI003631,O01448,P071,4,3503.29,0.2,896.72,14013.16,2802.632,11210.528,3586.88,7623.648,0.680043616
OI000425,O00165,P061,2,5698.31,0.3,186.41,11396.62,3418.986,7977.634,372.82,7604.814,0.953266846
OI001355,O00529,P061,2,5698.31,0.3,186.41,11396.62,3418.986,7977.634,372.82,7604.814,0.953266846
OI003400,O01352,P040,2,5866.02,0.05,1770.44,11732.04,586.602,11145.438,3540.88,7604.558,0.682302302
OI003711,O01481,P040,2,5866.02,0.05,1770.44,11732.04,586.602,11145.438,3540.88,7604.558,0.682302302
OI000632,O00247,P032,3,6623.25,0.15,3109.6,19869.75,2980.4625,16889.2875,9328.8,7560.4875,0.447649879
OI000716,O00282,P032,3,6623.25,0.15,3109.6,19869.75,2980.4625,16889.2875,9328.8,7560.4875,0.447649879
OI001230,O00483,P032,3,6623.25,0.15,3109.6,19869.75,2980.4625,16889.2875,9328.8,7560.4875,0.447649879
OI002454,O00974,P032,3,6623.25,0.15,3109.6,19869.75,2980.4625,16889.2875,9328.8,7560.4875,0.447649879
OI000335,O00135,P006,3,4253.34,0,1733.75,12760.02,0,12760.02,5201.25,7558.77,0.592379166
OI003445,O01370,P006,3,4253.34,0,1733.75,12760.02,0,12760.02,5201.25,7558.77,0.592379166
OI003613,O01439,P006,3,4253.34,0,1733.75,12760.02,0,12760.02,5201.25,7558.77,0.592379166
OI004897,O01956,P006,3,4253.34,0,1733.75,12760.02,0,12760.02,5201.25,7558.77,0.592379166
OI003450,O01372,P027,4,5678.95,0.3,2088.43,22715.8,6814.74,15901.06,8353.72,7547.34,0.474643829
OI004381,O01753,P027,4,5678.95,0.3,2088.43,22715.8,6814.74,15901.06,8353.72,7547.34,0.474643829
OI004568,O01833,P027,4,5678.95,0.3,2088.43,22715.8,6814.74,15901.06,8353.72,7547.34,0.474643829
OI004894,O01955,P027,4,5678.95,0.3,2088.43,22715.8,6814.74,15901.06,8353.72,7547.34,0.474643829
OI003948,O01580,P006,4,4253.34,0.15,1733.75,17013.36,2552.004,14461.356,6935,7526.356,0.520446077
OI005003,O01992,P006,4,4253.34,0.15,1733.75,17013.36,2552.004,14461.356,6935,7526.356,0.520446077
OI005146,O02048,P006,4,4253.34,0.15,1733.75,17013.36,2552.004,14461.356,6935,7526.356,0.520446077
OI001537,O00609,P054,2,5704.38,0.1,1400.37,11408.76,1140.876,10267.884,2800.74,7467.144,0.727232992
OI004228,O01688,P054,2,5704.38,0.1,1400.37,11408.76,1140.876,10267.884,2800.74,7467.144,0.727232992
OI005404,O02148,P054,2,5704.38,0.1,1400.37,11408.76,1140.876,10267.884,2800.74,7467.144,0.727232992
OI003365,O01337,P011,2,7495.81,0.05,3389.07,14991.62,749.581,14242.039,6778.14,7463.899,0.524075169
OI003626,O01445,P057,4,3618.93,0.15,1211.45,14475.72,2171.358,12304.362,4845.8,7458.562,0.606172185
OI001902,O00750,P018,4,3329.63,0.1,1132.23,13318.52,1331.852,11986.668,4528.92,7457.748,0.622170231
OI003264,O01298,P018,4,3329.63,0.1,1132.23,13318.52,1331.852,11986.668,4528.92,7457.748,0.622170231
OI003611,O01438,P018,4,3329.63,0.1,1132.23,13318.52,1331.852,11986.668,4528.92,7457.748,0.622170231
OI004534,O01822,P018,4,3329.63,0.1,1132.23,13318.52,1331.852,11986.668,4528.92,7457.748,0.622170231
OI001955,O00772,P011,4,7495.81,0.3,3389.07,29983.24,8994.972,20988.268,13556.28,7431.988,0.354102015
OI002337,O00926,P049,2,6189.2,0,2480.95,12378.4,0,12378.4,4961.9,7416.5,0.599148517
OI002656,O01050,P049,2,6189.2,0,2480.95,12378.4,0,12378.4,4961.9,7416.5,0.599148517
OI003483,O01385,P049,2,6189.2,0,2480.95,12378.4,0,12378.4,4961.9,7416.5,0.599148517
OI004631,O01857,P049,2,6189.2,0,2480.95,12378.4,0,12378.4,4961.9,7416.5,0.599148517
OI004540,O01824,P001,2,5060.04,0.15,594.86,10120.08,1518.012,8602.068,1189.72,7412.348,0.861693723
OI000722,O00285,P049,3,6189.2,0.2,2480.95,18567.6,3713.52,14854.08,7442.85,7411.23,0.498935646
OI001631,O00647,P049,3,6189.2,0.2,2480.95,18567.6,3713.52,14854.08,7442.85,7411.23,0.498935646
OI002290,O00905,P049,4,6189.2,0.3,2480.95,24756.8,7427.04,17329.76,9923.8,7405.96,0.427355024
OI003206,O01275,P049,4,6189.2,0.3,2480.95,24756.8,7427.04,17329.76,9923.8,7405.96,0.427355024
OI003265,O01299,P049,4,6189.2,0.3,2480.95,24756.8,7427.04,17329.76,9923.8,7405.96,0.427355024
OI003649,O01456,P049,4,6189.2,0.3,2480.95,24756.8,7427.04,17329.76,9923.8,7405.96,0.427355024
OI001015,O00396,P056,4,5689.43,0.3,2138.41,22757.72,6827.316,15930.404,8553.64,7376.764,0.463061954
OI003165,O01261,P056,4,5689.43,0.3,2138.41,22757.72,6827.316,15930.404,8553.64,7376.764,0.463061954
OI000148,O00060,P027,3,5678.95,0.2,2088.43,17036.85,3407.37,13629.48,6265.29,7364.19,0.54031335
OI001189,O00468,P027,3,5678.95,0.2,2088.43,17036.85,3407.37,13629.48,6265.29,7364.19,0.54031335
OI001552,O00616,P027,3,5678.95,0.2,2088.43,17036.85,3407.37,13629.48,6265.29,7364.19,0.54031335
OI001672,O00665,P027,3,5678.95,0.2,2088.43,17036.85,3407.37,13629.48,6265.29,7364.19,0.54031335
OI002127,O00839,P027,3,5678.95,0.2,2088.43,17036.85,3407.37,13629.48,6265.29,7364.19,0.54031335
OI003054,O01214,P027,3,5678.95,0.2,2088.43,17036.85,3407.37,13629.48,6265.29,7364.19,0.54031335
OI003424,O01361,P027,3,5678.95,0.2,2088.43,17036.85,3407.37,13629.48,6265.29,7364.19,0.54031335
OI005316,O02113,P027,3,5678.95,0.2,2088.43,17036.85,3407.37,13629.48,6265.29,7364.19,0.54031335
OI000347,O00139,P073,3,6594.36,0.15,3155.39,19783.08,2967.462,16815.618,9466.17,7349.448,0.437060832
OI000406,O00159,P073,3,6594.36,0.15,3155.39,19783.08,2967.462,16815.618,9466.17,7349.448,0.437060832
OI001602,O00636,P073,3,6594.36,0.15,3155.39,19783.08,2967.462,16815.618,9466.17,7349.448,0.437060832
OI002385,O00945,P073,3,6594.36,0.15,3155.39,19783.08,2967.462,16815.618,9466.17,7349.448,0.437060832
OI005456,O02167,P073,3,6594.36,0.15,3155.39,19783.08,2967.462,16815.618,9466.17,7349.448,0.437060832
OI001348,O00526,P008,4,5224.68,0.1,2873.574,20898.72,2089.872,18808.848,11494.296,7314.552,0.388888889
OI002526,O01001,P008,4,5224.68,0.1,2873.574,20898.72,2089.872,18808.848,11494.296,7314.552,0.388888889
OI000035,O00016,P070,2,4988.16,0.05,1084.07,9976.32,498.816,9477.504,2168.14,7309.364,0.771233017
OI000066,O00027,P070,2,4988.16,0.05,1084.07,9976.32,498.816,9477.504,2168.14,7309.364,0.771233017
OI000185,O00074,P070,2,4988.16,0.05,1084.07,9976.32,498.816,9477.504,2168.14,7309.364,0.771233017
OI003267,O01300,P070,2,4988.16,0.05,1084.07,9976.32,498.816,9477.504,2168.14,7309.364,0.771233017
OI000100,O00041,P071,3,3503.29,0.05,896.72,10509.87,525.4935,9984.3765,2690.16,7294.2165,0.730563045
OI001906,O00752,P071,3,3503.29,0.05,896.72,10509.87,525.4935,9984.3765,2690.16,7294.2165,0.730563045
OI003043,O01210,P071,3,3503.29,0.05,896.72,10509.87,525.4935,9984.3765,2690.16,7294.2165,0.730563045
OI004481,O01799,P071,3,3503.29,0.05,896.72,10509.87,525.4935,9984.3765,2690.16,7294.2165,0.730563045
OI000681,O00270,P067,3,3139.17,0,711.17,9417.51,0,9417.51,2133.51,7284,0.773452855
OI001390,O00545,P067,3,3139.17,0,711.17,9417.51,0,9417.51,2133.51,7284,0.773452855
OI001548,O00614,P067,3,3139.17,0,711.17,9417.51,0,9417.51,2133.51,7284,0.773452855
OI003809,O01519,P067,3,3139.17,0,711.17,9417.51,0,9417.51,2133.51,7284,0.773452855
OI004462,O01793,P023,2,6282.87,0.2,1387.27,12565.74,2513.148,10052.592,2774.54,7278.052,0.723997552
OI001736,O00687,P012,3,3994.33,0.2,777.41,11982.99,2396.598,9586.392,2332.23,7254.162,0.756714518
OI005277,O02097,P012,3,3994.33,0.2,777.41,11982.99,2396.598,9586.392,2332.23,7254.162,0.756714518
OI002702,O01066,P030,2,6724.47,0.15,2090.3,13448.94,2017.341,11431.599,4180.6,7250.999,0.63429438
OI002906,O01154,P030,2,6724.47,0.15,2090.3,13448.94,2017.341,11431.599,4180.6,7250.999,0.63429438
OI004457,O01791,P030,2,6724.47,0.15,2090.3,13448.94,2017.341,11431.599,4180.6,7250.999,0.63429438
OI002105,O00831,P056,3,5689.43,0.2,2138.41,17068.29,3413.658,13654.632,6415.23,7239.402,0.53017921
OI004302,O01718,P056,3,5689.43,0.2,2138.41,17068.29,3413.658,13654.632,6415.23,7239.402,0.53017921
OI002616,O01034,P005,3,3320.34,0.2,245.87,9961.02,1992.204,7968.816,737.61,7231.206,0.907437943
OI003363,O01337,P005,3,3320.34,0.2,245.87,9961.02,1992.204,7968.816,737.61,7231.206,0.907437943
OI005214,O02073,P005,3,3320.34,0.2,245.87,9961.02,1992.204,7968.816,737.61,7231.206,0.907437943
OI001932,O00763,P070,3,4988.16,0.3,1084.07,14964.48,4489.344,10475.136,3252.21,7222.926,0.689530523
OI004754,O01904,P070,3,4988.16,0.3,1084.07,14964.48,4489.344,10475.136,3252.21,7222.926,0.689530523
OI002844,O01125,P057,3,3618.93,0,1211.45,10856.79,0,10856.79,3634.35,7222.44,0.665246357
OI003901,O01561,P057,3,3618.93,0,1211.45,10856.79,0,10856.79,3634.35,7222.44,0.665246357
OI002545,O01007,P029,3,3811.62,0.3,262.65,11434.86,3430.458,8004.402,787.95,7216.452,0.901560416
OI002827,O01119,P015,2,7330.81,0.3,1525.08,14661.62,4398.486,10263.134,3050.16,7212.974,0.702804231
OI004130,O01653,P015,2,7330.81,0.3,1525.08,14661.62,4398.486,10263.134,3050.16,7212.974,0.702804231
OI004172,O01666,P015,2,7330.81,0.3,1525.08,14661.62,4398.486,10263.134,3050.16,7212.974,0.702804231
OI004445,O01783,P015,2,7330.81,0.3,1525.08,14661.62,4398.486,10263.134,3050.16,7212.974,0.702804231
OI001645,O00651,P046,3,6490.81,0.05,3763.21,19472.43,973.6215,18498.8085,11289.63,7209.1785,0.389710424
OI002892,O01148,P046,3,6490.81,0.05,3763.21,19472.43,973.6215,18498.8085,11289.63,7209.1785,0.389710424
OI001841,O00727,P067,4,3139.17,0.2,711.17,12556.68,2511.336,10045.344,2844.68,7200.664,0.716816069
OI003072,O01219,P067,4,3139.17,0.2,711.17,12556.68,2511.336,10045.344,2844.68,7200.664,0.716816069
OI003494,O01388,P067,4,3139.17,0.2,711.17,12556.68,2511.336,10045.344,2844.68,7200.664,0.716816069
OI000408,O00160,P024,3,6203.92,0.1,3183.57,18611.76,1861.176,16750.584,9550.71,7199.874,0.429828238
OI000494,O00193,P024,3,6203.92,0.1,3183.57,18611.76,1861.176,16750.584,9550.71,7199.874,0.429828238
OI003610,O01438,P024,3,6203.92,0.1,3183.57,18611.76,1861.176,16750.584,9550.71,7199.874,0.429828238
OI003789,O01512,P014,2,5526.86,0.2,822.47,11053.72,2210.744,8842.976,1644.94,7198.036,0.813983437
OI000634,O00248,P027,2,5678.95,0,2088.43,11357.9,0,11357.9,4176.86,7181.04,0.63225068
OI001282,O00501,P027,2,5678.95,0,2088.43,11357.9,0,11357.9,4176.86,7181.04,0.63225068
OI001285,O00502,P027,2,5678.95,0,2088.43,11357.9,0,11357.9,4176.86,7181.04,0.63225068
OI002108,O00832,P027,2,5678.95,0,2088.43,11357.9,0,11357.9,4176.86,7181.04,0.63225068
OI003836,O01533,P027,2,5678.95,0,2088.43,11357.9,0,11357.9,4176.86,7181.04,0.63225068
OI005037,O02006,P027,2,5678.95,0,2088.43,11357.9,0,11357.9,4176.86,7181.04,0.63225068
OI000016,O00009,P051,4,3109.99,0,1315.1,12439.96,0,12439.96,5260.4,7179.56,0.577136904
OI000318,O00126,P051,4,3109.99,0,1315.1,12439.96,0,12439.96,5260.4,7179.56,0.577136904
OI003507,O01392,P051,4,3109.99,0,1315.1,12439.96,0,12439.96,5260.4,7179.56,0.577136904
OI003650,O01457,P051,4,3109.99,0,1315.1,12439.96,0,12439.96,5260.4,7179.56,0.577136904
OI004144,O01657,P051,4,3109.99,0,1315.1,12439.96,0,12439.96,5260.4,7179.56,0.577136904
OI000787,O00310,P007,3,3880.55,0.1,1109.38,11641.65,1164.165,10477.485,3328.14,7149.345,0.68235316
OI002187,O00861,P007,3,3880.55,0.1,1109.38,11641.65,1164.165,10477.485,3328.14,7149.345,0.68235316
OI000143,O00058,P024,4,6203.92,0.2,3183.57,24815.68,4963.136,19852.544,12734.28,7118.264,0.358556767
OI002091,O00825,P024,4,6203.92,0.2,3183.57,24815.68,4963.136,19852.544,12734.28,7118.264,0.358556767
OI003344,O01329,P024,4,6203.92,0.2,3183.57,24815.68,4963.136,19852.544,12734.28,7118.264,0.358556767
OI004717,O01888,P024,4,6203.92,0.2,3183.57,24815.68,4963.136,19852.544,12734.28,7118.264,0.358556767
OI005478,O02179,P024,4,6203.92,0.2,3183.57,24815.68,4963.136,19852.544,12734.28,7118.264,0.358556767
OI003394,O01349,P056,2,5689.43,0,2138.41,11378.86,0,11378.86,4276.82,7102.04,0.624143368
OI004947,O01971,P056,2,5689.43,0,2138.41,11378.86,0,11378.86,4276.82,7102.04,0.624143368
OI005211,O02072,P056,2,5689.43,0,2138.41,11378.86,0,11378.86,4276.82,7102.04,0.624143368
OI000200,O00079,P029,2,3811.62,0,262.65,7623.24,0,7623.24,525.3,7097.94,0.931092291
OI001676,O00667,P029,2,3811.62,0,262.65,7623.24,0,7623.24,525.3,7097.94,0.931092291
OI001936,O00765,P029,2,3811.62,0,262.65,7623.24,0,7623.24,525.3,7097.94,0.931092291
OI001045,O00407,P047,3,6217.65,0,3858.64,18652.95,0,18652.95,11575.92,7077.03,0.379405402
OI002694,O01063,P047,3,6217.65,0,3858.64,18652.95,0,18652.95,11575.92,7077.03,0.379405402
OI003044,O01210,P047,3,6217.65,0,3858.64,18652.95,0,18652.95,11575.92,7077.03,0.379405402
OI003614,O01440,P047,3,6217.65,0,3858.64,18652.95,0,18652.95,11575.92,7077.03,0.379405402
OI000775,O00303,P008,3,5224.68,0,2873.574,15674.04,0,15674.04,8620.722,7053.318,0.45
OI001727,O00684,P008,3,5224.68,0,2873.574,15674.04,0,15674.04,8620.722,7053.318,0.45
OI003302,O01315,P008,3,5224.68,0,2873.574,15674.04,0,15674.04,8620.722,7053.318,0.45
OI000760,O00298,P052,4,5599.03,0.1,3277.37,22396.12,2239.612,20156.508,13109.48,7047.028,0.349615519
OI001399,O00548,P052,4,5599.03,0.1,3277.37,22396.12,2239.612,20156.508,13109.48,7047.028,0.349615519
OI001519,O00601,P052,4,5599.03,0.1,3277.37,22396.12,2239.612,20156.508,13109.48,7047.028,0.349615519
OI001360,O00530,P032,2,6623.25,0,3109.6,13246.5,0,13246.5,6219.2,7027.3,0.530502397
OI002571,O01017,P032,2,6623.25,0,3109.6,13246.5,0,13246.5,6219.2,7027.3,0.530502397
OI004685,O01879,P032,2,6623.25,0,3109.6,13246.5,0,13246.5,6219.2,7027.3,0.530502397
OI001482,O00584,P040,2,5866.02,0.1,1770.44,11732.04,1173.204,10558.836,3540.88,7017.956,0.664652429
OI002754,O01088,P040,2,5866.02,0.1,1770.44,11732.04,1173.204,10558.836,3540.88,7017.956,0.664652429
OI003421,O01360,P040,2,5866.02,0.1,1770.44,11732.04,1173.204,10558.836,3540.88,7017.956,0.664652429
OI003839,O01535,P040,2,5866.02,0.1,1770.44,11732.04,1173.204,10558.836,3540.88,7017.956,0.664652429
