order_id,customer_id,order_date,order_status
O00538,C0108,2026-02-09 00:00:00,Delivered
O00539,C0299,2025-02-01 00:00:00,Pending
O00540,C0373,2025-08-02 00:00:00,Cancelled
O00541,C0175,2025-07-04 00:00:00,Cancelled
O00542,C0066,2026-06-24 00:00:00,Pending
O00543,C0194,2026-07-15 00:00:00,Delivered
O00544,C0100,2026-05-14 00:00:00,Cancelled
O00545,C0187,2025-11-18 00:00:00,Pending
O00546,C0314,2025-10-27 00:00:00,Pending
O00547,C0057,2025-07-09 00:00:00,Delivered
O00548,C0374,2026-04-15 00:00:00,Cancelled
O00549,C0113,2025-02-22 00:00:00,Pending
O00550,C0448,2025-06-14 00:00:00,Pending
O00551,C0367,2025-03-24 00:00:00,Pending
O00552,C0137,2025-10-28 00:00:00,Pending
O00553,C0282,2025-07-02 00:00:00,Delivered
O00554,C0056,2025-05-01 00:00:00,Cancelled
O00555,C0050,2025-08-17 00:00:00,Delivered
O00556,C0479,2026-06-08 00:00:00,Pending
O00557,C0402,2025-12-06 00:00:00,Pending
O00558,C0078,2026-05-16 00:00:00,Pending
O00559,C0142,2026-07-10 00:00:00,Delivered
O00560,C0099,2026-07-03 00:00:00,Delivered
O00561,C0198,2025-08-02 00:00:00,Delivered
O00562,C0146,2026-06-18 00:00:00,Cancelled
O00563,C0165,2026-07-07 00:00:00,Delivered
O00564,C0265,2026-08-07 00:00:00,Delivered
O00565,C0095,2025-08-02 00:00:00,Cancelled
O00566,C0442,2025-05-19 00:00:00,Pending
O00567,C0364,2025-12-22 00:00:00,Delivered
O00568,C0381,2026-07-21 00:00:00,Delivered
O00569,C0085,2026-07-02 00:00:00,Cancelled
O00570,C0355,2025-12-14 00:00:00,Pending
O00571,C0419,2025-04-01 00:00:00,Cancelled
O00572,C0088,2025-09-14 00:00:00,Cancelled
O00573,C0376,2026-03-11 00:00:00,Pending
O00574,C0179,2025-12-07 00:00:00,Pending
O00575,C0394,2025-07-30 00:00:00,Cancelled
O00576,C0240,2025-07-28 00:00:00,Delivered
O00577,C0402,2025-02-06 00:00:00,Delivered
O00578,C0074,2025-06-25 00:00:00,Cancelled
O00579,C0195,2026-02-11 00:00:00,Delivered
O00580,C0137,2025-05-27 00:00:00,Cancelled
O00581,C0125,2026-08-27 00:00:00,Delivered
O00582,C0155,2025-02-20 00:00:00,Pending
O00583,C0192,2025-12-24 00:00:00,Delivered
O00584,C0064,2025-10-29 00:00:00,Pending
O00585,C0354,2026-05-22 00:00:00,Delivered
O00586,C0276,2026-06-24 00:00:00,Delivered
O00587,C0415,2025-11-27 00:00:00,Cancelled
O00588,C0353,2026-01-19 00:00:00,Delivered
O00589,C0075,2026-03-01 00:00:00,Pending
O00590,C0035,2025-11-13 00:00:00,Delivered
O00591,C0212,2025-04-23 00:00:00,Cancelled
O00592,C0241,2025-09-18 00:00:00,Pending
O00593,C0121,2025-05-27 00:00:00,Delivered
O00594,C0392,2025-10-10 00:00:00,Delivered
O00595,C0291,2026-01-10 00:00:00,Delivered
O00596,C0374,2025-05-08 00:00:00,Cancelled
O00597,C0055,2025-06-01 00:00:00,Pending
O00598,C0408,2026-05-16 00:00:00,Cancelled
O00599,C0104,2025-08-18 00:00:00,Cancelled
O00600,C0225,2025-05-01 00:00:00,Delivered
O00601,C0220,2026-03-10 00:00:00,Cancelled
O00602,C0411,2026-03-12 00:00:00,Delivered
O00603,C0139,2026-05-18 00:00:00,Delivered
O00604,C0121,2026-04-08 00:00:00,Delivered
O00605,C0170,2026-08-27 00:00:00,Delivered
O00606,C0181,2025-12-16 00:00:00,Pending
O00607,C0091,2025-06-24 00:00:00,Pending
O00608,C0089,2026-06-09 00:00:00,Delivered
O00609,C0116,2025-06-11 00:00:00,Delivered
O00610,C0234,2025-06-26 00:00:00,Delivered
O00611,C0172,2026-05-19 00:00:00,Delivered
O00612,C0197,2026-06-21 00:00:00,Cancelled
O00613,C0360,2025-07-26 00:00:00,Delivered
O00614,C0121,2026-03-20 00:00:00,Delivered
O00615,C0455,2026-07-15 00:00:00,Pending
O00616,C0376,2026-05-01 00:00:00,Pending
O00617,C0088,2025-01-04 00:00:00,Cancelled
O00618,C0157,2026-02-09 00:00:00,Delivered
O00619,C0092,2025-04-14 00:00:00,Delivered
O00620,C0137,2026-05-30 00:00:00,Delivered
O00621,C0183,2025-02-10 00:00:00,Pending
O00622,C0066,2026-08-27 00:00:00,Delivered
O00623,C0008,2025-04-18 00:00:00,Cancelled
O00624,C0220,2025-09-13 00:00:00,Delivered
O00625,C0351,2025-05-23 00:00:00,Cancelled
O00626,C0152,2026-05-10 00:00:00,Delivered
O00627,C0431,2025-08-28 00:00:00,Delivered
O00628,C0185,2026-03-29 00:00:00,Cancelled
O00629,C0451,2025-02-10 00:00:00,Cancelled
O00630,C0118,2025-10-03 00:00:00,Delivered
O00631,C0270,2026-07-08 00:00:00,Delivered
O00632,C0382,2026-07-18 00:00:00,Delivered
O00633,C0030,2025-05-07 00:00:00,Delivered
O00634,C0466,2025-08-28 00:00:00,Delivered
O00635,C0183,2025-09-06 00:00:00,Delivered
O00636,C0249,2025-12-10 00:00:00,Delivered
O00637,C0315,2025-11-23 00:00:00,Delivered
O00638,C0322,2025-03-06 00:00:00,Pending
O00639,C0012,2026-04-09 00:00:00,Delivered
O00640,C0434,2025-05-18 00:00:00,Delivered
O00641,C0312,2025-07-11 00:00:00,Delivered
O00642,C0500,2026-05-27 00:00:00,Pending
O00643,C0236,2026-02-24 00:00:00,Delivered
O00644,C0307,2025-08-30 00:00:00,Delivered
O00645,C0221,2026-07-09 00:00:00,Delivered
O00646,C0445,2025-08-28 00:00:00,Delivered
O00647,C0417,2025-12-10 00:00:00,Delivered
O00648,C0455,2025-05-30 00:00:00,Delivered
O00649,C0253,2025-04-22 00:00:00,Pending
O00650,C0396,2025-10-26 00:00:00,Delivered
O00651,C0180,2025-12-09 00:00:00,Delivered
O00652,C0231,2026-05-05 00:00:00,Cancelled
O00653,C0381,2025-08-26 00:00:00,Pending
O00654,C0041,2026-06-29 00:00:00,Delivered
O00655,C0356,2026-01-05 00:00:00,Delivered
O00656,C0008,2025-02-12 00:00:00,Delivered
O00657,C0291,2026-03-26 00:00:00,Delivered
O00658,C0239,2025-12-16 00:00:00,Cancelled
O00659,C0235,2025-08-25 00:00:00,Delivered
O00660,C0248,2025-10-12 00:00:00,Cancelled
O00661,C0246,2025-07-03 00:00:00,Cancelled
O00662,C0204,2026-01-09 00:00:00,Pending
O00663,C0226,2025-12-11 00:00:00,Delivered
O00664,C0285,2025-09-29 00:00:00,Pending
O00665,C0382,2025-06-23 00:00:00,Delivered
O00666,C0277,2025-08-31 00:00:00,Cancelled
O00667,C0322,2025-10-30 00:00:00,Cancelled
O00668,C0419,2025-10-14 00:00:00,Pending
O00669,C0495,2025-07-08 00:00:00,Delivered
O00670,C0055,2025-12-20 00:00:00,Cancelled
O00671,C0357,2025-05-18 00:00:00,Delivered
O00672,C0113,2025-11-01 00:00:00,Delivered
O00673,C0099,2025-03-15 00:00:00,Delivered
O00674,C0397,2025-10-15 00:00:00,Cancelled
O00675,C0035,2026-04-22 00:00:00,Cancelled
O00676,C0424,2026-05-13 00:00:00,Delivered
O00677,C0386,2026-02-27 00:00:00,Pending
O00678,C0498,2026-03-30 00:00:00,Cancelled
O00679,C0334,2025-02-10 00:00:00,Delivered
O00680,C0437,2025-07-27 00:00:00,Pending
O00681,C0060,2026-02-02 00:00:00,Cancelled
O00682,C0445,2026-05-02 00:00:00,Delivered
O00683,C0081,2025-12-21 00:00:00,Delivered
O00684,C0158,2026-06-04 00:00:00,Pending
O00685,C0065,2025-06-16 00:00:00,Delivered
O00686,C0201,2025-04-04 00:00:00,Pending
O00687,C0375,2025-02-22 00:00:00,Delivered
O00688,C0135,2025-12-21 00:00:00,Delivered
O00689,C0412,2026-02-09 00:00:00,Delivered
O00690,C0304,2025-06-23 00:00:00,Delivered
O00691,C0315,2026-04-22 00:00:00,Cancelled
O00692,C0470,2026-03-26 00:00:00,Pending
O00693,C0216,2025-08-07 00:00:00,Delivered
O00694,C0173,2025-05-26 00:00:00,Pending
O00695,C0498,2026-03-28 00:00:00,Delivered
O00696,C0279,2026-02-13 00:00:00,Delivered
O00697,C0308,2025-04-14 00:00:00,Pending
O00698,C0149,2025-06-05 00:00:00,Delivered
O00699,C0108,2025-10-23 00:00:00,Cancelled
O00700,C0085,2025-11-07 00:00:00,Cancelled
O00701,C0112,2025-04-11 00:00:00,Delivered
O00702,C0098,2026-07-31 00:00:00,Delivered
O00703,C0374,2025-08-25 00:00:00,Cancelled
O00704,C0029,2025-08-20 00:00:00,Delivered
O00705,C0315,2025-02-06 00:00:00,Delivered
O00706,C0475,2026-06-17 00:00:00,Delivered
O00707,C0383,2025-05-23 00:00:00,Pending
O00708,C0202,2026-08-24 00:00:00,Delivered
O00709,C0030,2025-10-29 00:00:00,Delivered
O00710,C0418,2026-06-16 00:00:00,Delivered
O00711,C0002,2025-04-19 00:00:00,Delivered
O00712,C0341,2025-04-11 00:00:00,Cancelled
O00713,C0336,2026-05-03 00:00:00,Delivered
O00714,C0096,2026-05-14 00:00:00,Cancelled
O00715,C0370,2025-11-27 00:00:00,Delivered
O00716,C0088,2025-01-20 00:00:00,Cancelled
O00717,C0113,2026-07-28 00:00:00,Cancelled
O00718,C0406,2025-08-28 00:00:00,Delivered
O00719,C0490,2026-07-24 00:00:00,Delivered
O00720,C0133,2026-06-14 00:00:00,Delivered
O00721,C0461,2026-06-02 00:00:00,Delivered
O00722,C0457,2026-02-23 00:00:00,Delivered
O00723,C0385,2026-02-14 00:00:00,Delivered
O00724,C0071,2025-11-20 00:00:00,Delivered
O00725,C0150,2025-01-16 00:00:00,Delivered
O00726,C0339,2025-08-24 00:00:00,Delivered
O00727,C0500,2026-03-21 00:00:00,Delivered
O00728,C0408,2026-05-09 00:00:00,Delivered
O00729,C0211,2025-12-07 00:00:00,Delivered
O00730,C0118,2026-03-08 00:00:00,Delivered
O00731,C0481,2025-01-14 00:00:00,Delivered
O00732,C0139,2025-10-12 00:00:00,Delivered
O00733,C0172,2025-11-05 00:00:00,Delivered
O00734,C0483,2026-06-27 00:00:00,Cancelled
O00735,C0281,2025-07-09 00:00:00,Cancelled
O00736,C0133,2025-05-20 00:00:00,Cancelled
O00737,C0003,2025-08-03 00:00:00,Cancelled
O00738,C0215,2025-04-14 00:00:00,Pending
O00739,C0494,2025-12-06 00:00:00,Delivered
O00740,C0217,2026-01-26 00:00:00,Cancelled
O00741,C0350,2026-05-03 00:00:00,Pending
O00742,C0127,2026-08-14 00:00:00,Delivered
O00743,C0388,2025-02-14 00:00:00,Pending
O00744,C0388,2025-05-31 00:00:00,Delivered
O00745,C0305,2025-07-02 00:00:00,Pending
O00746,C0386,2025-06-01 00:00:00,Delivered
O00747,C0290,2026-05-18 00:00:00,Delivered
O00748,C0190,2025-03-26 00:00:00,Delivered
O00749,C0369,2025-01-19 00:00:00,Cancelled
O00750,C0418,2026-06-08 00:00:00,Delivered
O00751,C0421,2026-08-08 00:00:00,Delivered
O00752,C0107,2025-05-18 00:00:00,Delivered
O00753,C0339,2025-07-22 00:00:00,Pending
O00754,C0003,2025-11-02 00:00:00,Delivered
O00755,C0286,2025-11-16 00:00:00,Delivered
O00756,C0286,2026-08-26 00:00:00,Delivered
O00757,C0182,2025-09-03 00:00:00,Delivered
O00758,C0498,2025-01-08 00:00:00,Cancelled
O00759,C0442,2025-09-15 00:00:00,Pending
O00760,C0020,2025-12-05 00:00:00,Pending
O00761,C0105,2025-11-11 00:00:00,Cancelled
O00762,C0104,2025-11-08 00:00:00,Cancelled
O00763,C0449,2026-07-15 00:00:00,Delivered
O00764,C0260,2026-05-06 00:00:00,Cancelled
O00765,C0365,2025-06-03 00:00:00,Delivered
O00766,C0405,2025-08-05 00:00:00,Delivered
O00767,C0384,2026-02-10 00:00:00,Delivered
O00768,C0045,2025-09-07 00:00:00,Delivered
O00769,C0071,2025-09-18 00:00:00,Delivered
O00770,C0198,2025-04-13 00:00:00,Cancelled
O00771,C0170,2025-06-04 00:00:00,Delivered
O00772,C0374,2026-03-27 00:00:00,Delivered
O00773,C0079,2026-05-28 00:00:00,Delivered
O00774,C0186,2026-04-23 00:00:00,Delivered
O00775,C0119,2025-07-07 00:00:00,Delivered
O00776,C0095,2025-03-25 00:00:00,Delivered
O00777,C0087,2025-04-08 00:00:00,Pending
O00778,C0098,2025-08-28 00:00:00,Pending
O00779,C0283,2025-11-11 00:00:00,Cancelled
O00780,C0206,2026-06-27 00:00:00,Cancelled
O00781,C0218,2026-07-01 00:00:00,Cancelled
O00782,C0240,2025-01-02 00:00:00,Delivered
O00783,C0371,2026-03-07 00:00:00,Delivered
O00784,C0431,2025-07-01 00:00:00,Cancelled
O00785,C0264,2025-05-01 00:00:00,Cancelled
O00786,C0322,2025-12-04 00:00:00,Delivered
O00787,C0370,2025-01-21 00:00:00,Delivered
O00788,C0346,2025-07-23 00:00:00,Delivered
O00789,C0068,2025-12-02 00:00:00,Delivered
O00790,C0492,2025-06-15 00:00:00,Delivered
O00791,C0083,2025-12-27 00:00:00,Delivered
O00792,C0206,2025-10-07 00:00:00,Delivered
O00793,C0327,2026-05-02 00:00:00,Cancelled
O00794,C0202,2025-04-21 00:00:00,Cancelled
O00795,C0122,2025-02-04 00:00:00,Pending
O00796,C0462,2025-11-19 00:00:00,Delivered
O00797,C0036,2025-06-06 00:00:00,Cancelled
O00798,C0123,2026-03-06 00:00:00,Cancelled
O00799,C0497,2025-02-26 00:00:00,Delivered
O00800,C0365,2025-12-16 00:00:00,Delivered
O00801,C0044,2026-08-25 00:00:00,Delivered
O00802,C0378,2025-02-26 00:00:00,Cancelled
O00803,C0485,2025-07-03 00:00:00,Pending
O00804,C0049,2026-05-29 00:00:00,Cancelled
O00805,C0208,2025-11-21 00:00:00,Delivered
O00806,C0235,2025-04-17 00:00:00,Cancelled
O00807,C0066,2025-05-10 00:00:00,Delivered
O00808,C0101,2026-04-11 00:00:00,Cancelled
O00809,C0087,2026-06-08 00:00:00,Delivered
O00810,C0093,2025-08-08 00:00:00,Pending
O00811,C0202,2025-10-16 00:00:00,Pending
O00812,C0232,2026-04-21 00:00:00,Delivered
O00813,C0119,2025-04-18 00:00:00,Delivered
O00814,C0145,2025-05-06 00:00:00,Cancelled
O00815,C0097,2026-04-16 00:00:00,Cancelled
O00816,C0399,2025-04-24 00:00:00,Cancelled
O00817,C0106,2026-04-14 00:00:00,Delivered
O00818,C0454,2025-10-30 00:00:00,Delivered
O00819,C0270,2026-08-25 00:00:00,Delivered
O00820,C0402,2025-01-21 00:00:00,Delivered
O00821,C0319,2026-07-30 00:00:00,Delivered
O00822,C0134,2025-05-17 00:00:00,Delivered
O00823,C0301,2025-01-22 00:00:00,Delivered
O00824,C0138,2026-03-17 00:00:00,Delivered
O00825,C0060,2025-11-20 00:00:00,Pending
O00826,C0128,2026-05-25 00:00:00,Delivered
O00827,C0138,2025-03-07 00:00:00,Pending
O00828,C0068,2025-02-19 00:00:00,Delivered
O00829,C0012,2025-12-11 00:00:00,Delivered
O00830,C0472,2026-06-21 00:00:00,Cancelled
O00831,C0257,2025-09-04 00:00:00,Delivered
O00832,C0202,2026-04-30 00:00:00,Delivered
O00833,C0465,2026-07-05 00:00:00,Delivered
O00834,C0113,2026-06-13 00:00:00,Pending
O00835,C0202,2025-11-06 00:00:00,Delivered
O00836,C0424,2026-03-01 00:00:00,Delivered
O00837,C0317,2025-11-16 00:00:00,Cancelled
O00838,C0200,2026-02-14 00:00:00,Cancelled
O00839,C0128,2025-12-11 00:00:00,Delivered
O00840,C0018,2025-11-16 00:00:00,Delivered
O00841,C0043,2025-09-23 00:00:00,Delivered
O00842,C0081,2026-02-01 00:00:00,Delivered
O00843,C0394,2026-04-02 00:00:00,Pending
O00844,C0320,2026-07-13 00:00:00,Delivered
O00845,C0217,2026-01-08 00:00:00,Pending
O00846,C0392,2025-03-03 00:00:00,Cancelled
O00847,C0081,2025-12-24 00:00:00,Delivered
O00848,C0106,2025-07-11 00:00:00,Delivered
O00849,C0197,2025-01-17 00:00:00,Delivered
O00850,C0459,2025-02-14 00:00:00,Pending
O00851,C0308,2025-12-26 00:00:00,Delivered
O00852,C0426,2026-07-29 00:00:00,Delivered
O00853,C0125,2025-11-04 00:00:00,Delivered
O00854,C0425,2025-09-28 00:00:00,Delivered
O00855,C0037,2025-02-23 00:00:00,Delivered
O00856,C0114,2026-02-15 00:00:00,Delivered
O00857,C0262,2025-02-03 00:00:00,Delivered
O00858,C0026,2026-05-27 00:00:00,Cancelled
O00859,C0430,2026-05-12 00:00:00,Cancelled
O00860,C0434,2026-08-26 00:00:00,Delivered
O00861,C0271,2025-06-22 00:00:00,Delivered
O00862,C0153,2025-04-09 00:00:00,Delivered
O00863,C0050,2025-07-02 00:00:00,Pending
O00864,C0310,2026-05-02 00:00:00,Delivered
O00865,C0269,2025-05-14 00:00:00,Delivered
O00866,C0380,2026-06-24 00:00:00,Delivered
O00867,C0302,2025-04-04 00:00:00,Pending
O00868,C0065,2025-01-30 00:00:00,Delivered
O00869,C0061,2025-05-14 00:00:00,Delivered
O00870,C0391,2026-04-04 00:00:00,Pending
O00871,C0080,2026-01-02 00:00:00,Cancelled
O00872,C0470,2025-08-04 00:00:00,Delivered
O00873,C0053,2026-02-03 00:00:00,Delivered
O00874,C0365,2026-01-30 00:00:00,Delivered
O00875,C0488,2025-12-04 00:00:00,Delivered
O00876,C0221,2025-11-09 00:00:00,Pending
O00877,C0029,2025-03-03 00:00:00,Delivered
O00878,C0439,2025-06-07 00:00:00,Delivered
O00879,C0094,2025-11-17 00:00:00,Pending
O00880,C0264,2025-03-24 00:00:00,Delivered
O00881,C0493,2025-10-17 00:00:00,Delivered
O00882,C0373,2025-03-13 00:00:00,Cancelled
O00883,C0024,2026-04-24 00:00:00,Delivered
O00884,C0411,2025-03-04 00:00:00,Pending
O00885,C0081,2025-02-26 00:00:00,Delivered
O00886,C0375,2026-01-23 00:00:00,Cancelled
O00887,C0311,2025-05-15 00:00:00,Pending
O00888,C0144,2025-08-02 00:00:00,Delivered
O00889,C0212,2025-07-11 00:00:00,Delivered
O00890,C0059,2025-05-12 00:00:00,Pending
O00891,C0494,2026-04-09 00:00:00,Delivered
O00892,C0120,2026-02-25 00:00:00,Delivered
O00893,C0155,2025-05-26 00:00:00,Delivered
O00894,C0252,2026-02-22 00:00:00,Pending
O00895,C0337,2026-03-10 00:00:00,Delivered
O00896,C0253,2025-11-24 00:00:00,Pending
O00897,C0253,2025-12-18 00:00:00,Pending
O00898,C0292,2026-07-23 00:00:00,Pending
O00899,C0429,2025-10-03 00:00:00,Delivered
O00900,C0198,2025-08-23 00:00:00,Delivered
O00901,C0417,2025-11-24 00:00:00,Delivered
O00902,C0394,2026-05-24 00:00:00,Delivered
O00903,C0481,2026-03-08 00:00:00,Pending
O00904,C0457,2025-02-15 00:00:00,Cancelled
O00905,C0400,2025-10-07 00:00:00,Delivered
O00906,C0124,2026-03-26 00:00:00,Delivered
O00907,C0388,2025-05-17 00:00:00,Cancelled
O00908,C0369,2026-08-24 00:00:00,Delivered
O00909,C0145,2026-05-07 00:00:00,Pending
O00910,C0339,2026-05-30 00:00:00,Pending
O00911,C0127,2025-02-19 00:00:00,Pending
O00912,C0262,2025-12-19 00:00:00,Cancelled
O00913,C0399,2025-11-17 00:00:00,Cancelled
O00914,C0095,2026-01-17 00:00:00,Delivered
O00915,C0169,2026-06-01 00:00:00,Delivered
O00916,C0398,2025-08-03 00:00:00,Delivered
O00917,C0227,2025-11-21 00:00:00,Pending
O00918,C0481,2026-02-18 00:00:00,Delivered
O00919,C0004,2026-04-03 00:00:00,Delivered
O00920,C0361,2026-04-14 00:00:00,Delivered
O00921,C0408,2025-07-24 00:00:00,Delivered
O00922,C0459,2026-08-30 00:00:00,Delivered
O00923,C0079,2025-01-06 00:00:00,Cancelled
O00924,C0493,2025-10-27 00:00:00,Pending
O00925,C0197,2026-01-06 00:00:00,Cancelled
O00926,C0177,2025-02-07 00:00:00,Cancelled
O00927,C0178,2025-10-02 00:00:00,Delivered
O00928,C0320,2025-12-29 00:00:00,Delivered
O00929,C0330,2026-01-05 00:00:00,Delivered
O00930,C0237,2025-03-14 00:00:00,Delivered
O00931,C0036,2025-06-18 00:00:00,Delivered
O00932,C0494,2025-05-29 00:00:00,Cancelled
O00933,C0112,2026-01-25 00:00:00,Delivered
O00934,C0047,2025-07-19 00:00:00,Pending
O00935,C0299,2025-12-14 00:00:00,Delivered
O00936,C0207,2026-03-21 00:00:00,Pending
O00937,C0308,2026-04-30 00:00:00,Delivered
O00938,C0438,2025-04-22 00:00:00,Delivered
O00939,C0049,2026-07-04 00:00:00,Cancelled
O00940,C0143,2025-04-11 00:00:00,Pending
O00941,C0259,2025-01-14 00:00:00,Delivered
O00942,C0394,2025-01-28 00:00:00,Delivered
O00943,C0301,2025-05-03 00:00:00,Delivered
O00944,C0192,2026-06-15 00:00:00,Delivered
O00945,C0306,2025-05-07 00:00:00,Pending
O00946,C0490,2026-02-26 00:00:00,Pending
O00947,C0241,2025-09-12 00:00:00,Delivered
O00948,C0442,2025-01-25 00:00:00,Delivered
O00949,C0390,2025-09-28 00:00:00,Delivered
O00950,C0151,2025-01-18 00:00:00,Delivered
O00951,C0125,2025-10-17 00:00:00,Delivered
O00952,C0386,2025-12-06 00:00:00,Delivered
O00953,C0104,2025-11-13 00:00:00,Delivered
O00954,C0169,2025-06-21 00:00:00,Delivered
O00955,C0118,2026-04-12 00:00:00,Pending
O00956,C0304,2025-12-29 00:00:00,Delivered
O00957,C0148,2025-06-04 00:00:00,Delivered
O00958,C0330,2025-09-22 00:00:00,Cancelled
O00959,C0468,2025-03-07 00:00:00,Cancelled
O00960,C0415,2026-07-16 00:00:00,Delivered
O00961,C0474,2026-04-03 00:00:00,Delivered
O00962,C0013,2025-06-24 00:00:00,Delivered
O00963,C0228,2026-02-15 00:00:00,Pending
O00964,C0111,2026-02-17 00:00:00,Pending
O00965,C0459,2026-01-06 00:00:00,Delivered
O00966,C0356,2025-02-02 00:00:00,Delivered
O00967,C0161,2026-06-19 00:00:00,Delivered
O00968,C0282,2026-08-05 00:00:00,Pending
O00969,C0303,2026-08-16 00:00:00,Delivered
O00970,C0248,2026-08-20 00:00:00,Delivered
O00971,C0238,2026-07-19 00:00:00,Delivered
O00972,C0028,2026-03-26 00:00:00,Delivered
O00973,C0227,2025-02-04 00:00:00,Delivered
O00974,C0175,2025-10-10 00:00:00,Delivered
O00975,C0410,2025-05-30 00:00:00,Cancelled
O00976,C0433,2025-05-14 00:00:00,Pending
O00977,C0376,2026-05-21 00:00:00,Delivered
O00978,C0016,2026-05-10 00:00:00,Delivered
O00979,C0421,2025-11-14 00:00:00,Delivered
O00980,C0199,2026-03-24 00:00:00,Pending
O00981,C0209,2025-03-20 00:00:00,Cancelled
O00982,C0473,2025-05-15 00:00:00,Delivered
O00983,C0434,2026-06-08 00:00:00,Cancelled
O00984,C0026,2025-10-02 00:00:00,Delivered
O00985,C0180,2025-11-29 00:00:00,Delivered
O00986,C0375,2025-10-09 00:00:00,Delivered
O00987,C0270,2025-05-03 00:00:00,Cancelled
O00988,C0129,2026-05-18 00:00:00,Delivered
O00989,C0263,2026-04-07 00:00:00,Cancelled
O00990,C0434,2026-02-20 00:00:00,Delivered
O00991,C0112,2025-08-03 00:00:00,Delivered
O00992,C0374,2026-01-27 00:00:00,Delivered
O00993,C0368,2026-08-03 00:00:00,Delivered
O00994,C0443,2026-01-31 00:00:00,Delivered
O00995,C0149,2025-10-28 00:00:00,Delivered
O00996,C0108,2025-06-14 00:00:00,Cancelled
O00997,C0274,2025-11-14 00:00:00,Delivered
O00998,C0266,2025-08-15 00:00:00,Delivered
O00999,C0205,2026-01-07 00:00:00,Cancelled
O01000,C0390,2025-01-28 00:00:00,Delivered
O01001,C0400,2025-04-26 00:00:00,Delivered
O01002,C0123,2026-04-24 00:00:00,Delivered
O01003,C0398,2025-08-20 00:00:00,Pending
O01004,C0116,2025-09-21 00:00:00,Delivered
O01005,C0204,2025-11-27 00:00:00,Pending
O01006,C0014,2025-09-24 00:00:00,Delivered
O01007,C0171,2026-04-07 00:00:00,Delivered
O01008,C0480,2025-05-30 00:00:00,Cancelled
O01009,C0222,2026-04-07 00:00:00,Pending
O01010,C0356,2025-05-08 00:00:00,Delivered
O01011,C0054,2025-08-14 00:00:00,Delivered
O01012,C0318,2025-12-24 00:00:00,Pending
O01013,C0186,2026-06-23 00:00:00,Delivered
O01014,C0372,2025-05-22 00:00:00,Delivered
O01015,C0465,2025-12-24 00:00:00,Cancelled
O01016,C0266,2025-02-09 00:00:00,Delivered
O01017,C0052,2025-02-15 00:00:00,Pending
O01018,C0239,2026-04-12 00:00:00,Pending
O01019,C0062,2026-03-14 00:00:00,Pending
O01020,C0225,2025-08-17 00:00:00,Delivered
O01021,C0031,2026-01-14 00:00:00,Delivered
O01022,C0321,2025-08-20 00:00:00,Delivered
O01023,C0156,2025-06-18 00:00:00,Delivered
O01024,C0101,2025-09-20 00:00:00,Pending
O01025,C0009,2025-07-09 00:00:00,Cancelled
O01026,C0445,2026-05-11 00:00:00,Pending
O01027,C0419,2025-09-08 00:00:00,Cancelled
O01028,C0406,2025-07-15 00:00:00,Cancelled
O01029,C0030,2025-11-22 00:00:00,Delivered
O01030,C0175,2026-04-06 00:00:00,Delivered
O01031,C0486,2025-06-16 00:00:00,Delivered
O01032,C0290,2026-07-26 00:00:00,Delivered
O01033,C0065,2025-10-09 00:00:00,Delivered
O01034,C0071,2026-02-06 00:00:00,Pending
O01035,C0132,2026-08-06 00:00:00,Delivered
O01036,C0487,2025-09-20 00:00:00,Pending
O01037,C0085,2025-05-02 00:00:00,Cancelled
O01038,C0452,2026-03-31 00:00:00,Delivered
O01039,C0340,2025-01-05 00:00:00,Delivered
O01040,C0461,2025-10-06 00:00:00,Delivered
O01041,C0414,2026-08-19 00:00:00,Delivered
O01042,C0167,2025-09-09 00:00:00,Delivered
O01043,C0414,2026-02-20 00:00:00,Delivered
O01044,C0085,2025-11-16 00:00:00,Delivered
O01045,C0146,2025-05-11 00:00:00,Delivered
O01046,C0106,2025-07-13 00:00:00,Cancelled
O01047,C0067,2025-11-15 00:00:00,Pending
O01048,C0046,2025-03-05 00:00:00,Delivered
O01049,C0094,2025-09-10 00:00:00,Pending
O01050,C0061,2025-09-10 00:00:00,Delivered
O01051,C0191,2026-05-23 00:00:00,Delivered
O01052,C0036,2025-03-17 00:00:00,Delivered
O01053,C0031,2026-05-28 00:00:00,Delivered
O01054,C0495,2025-09-07 00:00:00,Delivered
O01055,C0044,2026-02-01 00:00:00,Cancelled
O01056,C0038,2025-12-05 00:00:00,Delivered
O01057,C0016,2025-07-02 00:00:00,Delivered
O01058,C0067,2026-07-20 00:00:00,Delivered
O01059,C0264,2025-05-17 00:00:00,Delivered
O01060,C0414,2025-01-23 00:00:00,Delivered
O01061,C0368,2026-04-02 00:00:00,Cancelled
O01062,C0291,2026-01-13 00:00:00,Pending
O01063,C0043,2026-06-26 00:00:00,Delivered
O01064,C0388,2025-10-06 00:00:00,Delivered
O01065,C0019,2025-01-11 00:00:00,Pending
O01066,C0316,2025-01-13 00:00:00,Delivered
O01067,C0205,2025-09-21 00:00:00,Cancelled
O01068,C0442,2025-06-01 00:00:00,Delivered
O01069,C0154,2026-07-15 00:00:00,Delivered
O01070,C0320,2025-03-14 00:00:00,Delivered
O01071,C0220,2026-06-20 00:00:00,Cancelled
O01072,C0262,2025-05-12 00:00:00,Delivered
O01073,C0470,2025-03-14 00:00:00,Pending
O01074,C0357,2025-06-16 00:00:00,Delivered
